58606.5 17.054 0.08 16.785 0.042 16.862 0.038 16.916 0.036 17.512 0.062 0.0 0.0
58612.3 14.879 0.06 14.784 0.036 14.805 0.036 14.696 0.033 14.87 0.032 0.0 0.0
58614.5 14.386 0.06 14.394 0.032 14.352 0.029 14.325 0.029 14.678 0.029 0.0 0.0
58616.4 14.241 0.133 14.278 0.066 0.0 0.0 14.209 0.051 14.559 0.048 0.0 0.0
58620.4 14.091 0.063 14.051 0.033 14.094 0.033 13.998 0.029 14.659 0.025 0.0 0.0
58622.4 14.185 0.062 14.144 0.036 14.044 0.035 14.046 0.026 14.713 0.024 0.0 0.0
58635.4 15.66 0.071 14.913 0.045 15.123 0.03 14.786 0.027 15.301 0.034 14.852 0.038
58642.4 16.348 0.394 15.29 0.263 16.041 0.353 14.799 0.242 15.057 0.086 0.0 0.0
58643.4 16.749 0.392 15.402 0.275 16.183 0.312 15.153 0.253 15.218 0.088 14.873 0.062
58648.5 17.073 0.355 15.841 0.241 16.757 0.255 15.512 0.194 15.688 0.144 0.0 0.0
58649.4 17.289 0.293 16.059 0.191 16.406 0.048 19.712 1.249 15.735 0.153 0.0 0.0
58650.5 17.574 0.432 15.713 0.153 16.447 0.252 15.385 0.134 15.684 0.127 0.0 0.0
58681.4 17.618 0.134 16.904 0.069 17.145 0.071 16.739 0.052 17.017 0.09 0.0 0.0
